locationName,locationStatus,method,locationId,locationParentName,locationParentId,locationType,locationTypeCode,locationAdminLevel,locationPhysicalType,locationPhysicalTypeCode,longitude,latitude
VAKINANKARATRA,active,update,8c72371f-0de7-438f-b271-8bd91f006ace,Madagascar,03176924-6b3c-4b74-bccd-32afcceebabd,jurisdiction,jdn,2,Jurisdiction,jdn,,
VATOVAVY FITOVINANY,active,update,6ef34f8c-9c14-44f7-be27-51a9e820ae55,Madagascar,03176924-6b3c-4b74-bccd-32afcceebabd,jurisdiction,jdn,2,Jurisdiction,jdn,,
Ambalavao,active,update,69c307af-78c1-49af-ab0b-a00779268381,HAUTE MATSIATRA,eadca602-3141-4248-93f5-575732b39c76,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambanja,active,update,329ed8df-37b4-4486-bb6e-c751afc4485d,DIANA,ca04e954-c52d-46aa-b9f9-39132b690b7e,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambatoboeny,active,update,6ab719b2-1c8b-441f-a97c-d6f174f21a6d,BOENY,7d913e78-11ee-4f8f-8790-9347efb295e7,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambatofinandrahana,active,update,13055e03-3325-428c-a93a-2c1b04457710,AMORON'I MANIA,6313a8e6-85c0-4a1a-8d1d-f97787394673,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambatolampy,active,update,4b351cdf-f64a-4a79-a51d-310f00be6f3e,VAKINANKARATRA,8c72371f-0de7-438f-b271-8bd91f006ace,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambatomainty,active,update,ef4d634d-0165-4b07-919c-b39ed29c2e4c,MELAKY,bff67cd1-b5f7-45b2-b479-9b24043a751d,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambatondrazaka,active,update,696b532f-15b1-4422-a0ab-3525587260cd,ALAOTRA MANGORO,bf116fdd-6617-4302-88e4-72fd1af2851c,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambilobe,active,update,b73dcf27-abfa-4148-870a-6e66759cbe13,DIANA,ca04e954-c52d-46aa-b9f9-39132b690b7e,jurisdiction,jdn,3,Jurisdiction,jdn,,
Amboasary Sud,active,update,eb2557ca-c99f-4eb1-914d-545c4c2b8cf3,ANOSY,35c69b22-8595-4118-8322-0418ca32f06f,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambohidratrimo,active,update,a3a8ef60-9e3d-4dd3-a8f2-101be51cb306,ANALAMANGA,d6fb17c9-ef9d-4e82-877c-a4a50a8f64cb,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambohimahasoa,active,update,d70d4953-981a-4198-95f4-d115c0b15ac5,HAUTE MATSIATRA,eadca602-3141-4248-93f5-575732b39c76,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambositra,active,update,c32a9dd2-2201-49e3-8f2c-1b4088d5f89b,AMORON'I MANIA,6313a8e6-85c0-4a1a-8d1d-f97787394673,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ambovombe,active,update,64c68f0b-5baa-4669-a597-e6cdbbb0493b,ANDROY,5876f357-cff5-4f03-ad97-fc79b7375bec,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ampanihy Ouest,active,update,6d05b813-5184-4a3b-b466-a3d52403c10e,ATSIMO ANDREFANA,d64f3bac-4ea9-42b3-81e8-17b3f3b7ae8e,jurisdiction,jdn,3,Jurisdiction,jdn,,
Amparafaravola,active,update,674ce4ce-ce47-4f47-9514-35bdc9fbc6aa,ALAOTRA MANGORO,bf116fdd-6617-4302-88e4-72fd1af2851c,jurisdiction,jdn,3,Jurisdiction,jdn,,
Analalava,active,update,7463ed99-79ab-4fa2-bb29-2055791ad160,SOFIA,57045aff-b036-4ec6-a967-820f6399e564,jurisdiction,jdn,3,Jurisdiction,jdn,,
Andapa,active,update,da4b8c89-d5ae-48ce-822d-dc7f7db41217,SAVA,a058f2ac-7f6c-4db4-8d4f-ce5186bedb24,jurisdiction,jdn,3,Jurisdiction,jdn,,
Andilamena,active,update,7fbcb632-c862-4b54-81ea-2cf7b026d1d6,ALAOTRA MANGORO,bf116fdd-6617-4302-88e4-72fd1af2851c,jurisdiction,jdn,3,Jurisdiction,jdn,,
Andramasina,active,update,e7369bd6-0860-4c56-91f2-b10332e569f2,ANALAMANGA,d6fb17c9-ef9d-4e82-877c-a4a50a8f64cb,jurisdiction,jdn,3,Jurisdiction,jdn,,
Anjozorobe,active,update,a7643a19-62d7-45db-b5e2-0e1b51b1a693,ANALAMANGA,d6fb17c9-ef9d-4e82-877c-a4a50a8f64cb,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ankazoabo,active,update,09202526-1d01-4827-8e0f-27f357d6f803,ATSIMO ANDREFANA,d64f3bac-4ea9-42b3-81e8-17b3f3b7ae8e,jurisdiction,jdn,3,Jurisdiction,jdn,,
Ankazobe,active,update,420da8f3-a1d3-4f03-a03f-eed7e74da9b8,ANALAMANGA,d6fb17c9-ef9d-4e82-877c-a4a50a8f64cb,jurisdiction,jdn,3,Jurisdiction,jdn,,
Anosibe An'Ala,active,update,0fb89825-be10-416c-9279-a3f0134b06e2,ALAOTRA MANGORO,bf116fdd-6617-4302-88e4-72fd1af2851c,jurisdiction,jdn,3,Jurisdiction,jdn,,
Antalaha,active,update,dca87335-6d01-4901-acea-73eb326ed8b0,SAVA,a058f2ac-7f6c-4db4-8d4f-ce5186bedb24,jurisdiction,jdn,3,Jurisdiction,jdn,,
Antanambao Manampontsy,active,update,5f5c9174-d975-4486-9f15-adcb456bd14c,ATSINANANA,727a1a8a-2139-4011-a21c-d135dc9257e0,jurisdiction,jdn,3,Jurisdiction,jdn,,
Antananarivo Atsimondrano,active,update,8fcd70a3-b9a9-40f5-a1a2-c676286d93e6,ANALAMANGA,d6fb17c9-ef9d-4e82-877c-a4a50a8f64cb,jurisdiction,jdn,3,Jurisdiction,jdn,,
